reporter	best_category	count
LLSS_10	PCR_chimera	8
LLSS_10	ambiguous_deletion	5
LLSS_2	full_length	222
LLSS_2	PCR_chimera	33
LLSS_2	ambiguous_deletion	3
LLSS_2	spacer_not_cloned	2
LLSS_3	full_length	107
LLSS_3	spacer_not_cloned	3
LLSS_3	PCR_chimera	2
LLSS_3	ambiguous_deletion	1
LLSS_4	full_length	202
LLSS_4	ambiguous_deletion	19
LLSS_4	PCR_chimera	17
LLSS_5	full_length	688
LLSS_5	ambiguous_deletion	77
LLSS_5	PCR_chimera	56
LLSS_5	spacer_not_cloned	5
LLSS_6	full_length	873
LLSS_6	PCR_chimera	246
LLSS_6	ambiguous_deletion	11
LLSS_6	spacer_not_cloned	1
LLSS_7	full_length	26
LLSS_7	PCR_chimera	11
LLSS_8	full_length	103
LLSS_8	ambiguous_deletion	10
LLSS_8	spacer_not_cloned	9
LLSS_8	PCR_chimera	3
LLSS_9	full_length	355
LLSS_9	PCR_chimera	12
LLSS_9	ambiguous_deletion	8
LLSp_1	full_length	425
LLSp_1	PCR_chimera	64
LLSp_1	ambiguous_deletion	35
LLSp_1	spacer_not_cloned	12
LLSp_10	full_length	349
LLSp_10	PCR_chimera	82
LLSp_10	spacer_not_cloned	31
LLSp_10	ambiguous_deletion	4
LLSp_2	full_length	940
LLSp_2	ambiguous_deletion	56
LLSp_2	PCR_chimera	54
LLSp_2	spacer_not_cloned	14
LLSp_3	full_length	78
LLSp_3	ambiguous_deletion	10
LLSp_3	spacer_not_cloned	7
LLSp_3	PCR_chimera	1
LLSp_4	full_length	258
LLSp_4	PCR_chimera	26
LLSp_4	spacer_not_cloned	19
LLSp_4	ambiguous_deletion	4
LLSp_5	full_length	1155
LLSp_5	PCR_chimera	254
LLSp_5	ambiguous_deletion	16
LLSp_5	spacer_not_cloned	16
LLSp_6	full_length	10
LLSp_6	PCR_chimera	1
LLSp_6	ambiguous_deletion	1
LLSp_7	full_length	1126
LLSp_7	PCR_chimera	246
LLSp_7	ambiguous_deletion	22
LLSp_7	spacer_not_cloned	6
LLSp_8	full_length	509
LLSp_8	ambiguous_deletion	84
LLSp_8	spacer_not_cloned	29
LLSp_8	PCR_chimera	9
LLSp_9	full_length	128
LLSp_9	PCR_chimera	3
LLSp_9	ambiguous_deletion	1
LLpA_1	full_length	2436
LLpA_1	PCR_chimera	67
LLpA_1	spacer_not_cloned	28
LLpA_1	ambiguous_deletion	12
LLpA_10	full_length	524
LLpA_10	spacer_not_cloned	40
LLpA_10	PCR_chimera	4
LLpA_10	ambiguous_deletion	2
LLpA_2	full_length	1248
LLpA_2	spacer_not_cloned	15
LLpA_2	PCR_chimera	10
LLpA_2	ambiguous_deletion	3
LLpA_3	full_length	1188
LLpA_3	spacer_not_cloned	97
LLpA_3	ambiguous_deletion	22
LLpA_3	PCR_chimera	7
LLpA_4	full_length	378
LLpA_4	PCR_chimera	11
LLpA_5	full_length	1361
LLpA_5	PCR_chimera	118
LLpA_5	ambiguous_deletion	4
LLpA_5	spacer_not_cloned	2
LLpA_6	full_length	669
LLpA_6	spacer_not_cloned	53
LLpA_6	ambiguous_deletion	3
LLpA_6	PCR_chimera	2
LLpA_7	full_length	1949
LLpA_7	PCR_chimera	30
LLpA_7	ambiguous_deletion	8
LLpA_8	full_length	1302
LLpA_8	spacer_not_cloned	178
LLpA_8	PCR_chimera	36
LLpA_8	ambiguous_deletion	7
LLpA_9	full_length	650
LLpA_9	PCR_chimera	5
LLpA_9	ambiguous_deletion	3
LLpB_1	full_length	817
LLpB_1	ambiguous_deletion	19
LLpB_1	spacer_not_cloned	11
LLpB_1	PCR_chimera	5
LLpB_10	full_length	185
LLpB_10	ambiguous_deletion	8
LLpB_10	PCR_chimera	5
LLpB_2	full_length	239
LLpB_2	PCR_chimera	167
LLpB_2	ambiguous_deletion	9
LLpB_2	spacer_not_cloned	3
LLpB_3	full_length	411
LLpB_3	PCR_chimera	34
LLpB_3	ambiguous_deletion	9
LLpB_4	full_length	291
LLpB_4	PCR_chimera	36
LLpB_4	spacer_not_cloned	28
LLpB_4	ambiguous_deletion	4
LLpB_5	full_length	64
LLpB_5	PCR_chimera	2
LLpB_5	ambiguous_deletion	2
LLpB_6	full_length	198
LLpB_6	PCR_chimera	41
LLpB_6	ambiguous_deletion	5
LLpB_7	full_length	301
LLpB_7	PCR_chimera	25
LLpB_7	ambiguous_deletion	4
LLpB_8	full_length	1218
LLpB_8	PCR_chimera	136
LLpB_8	ambiguous_deletion	64
LLpB_8	spacer_not_cloned	25
LLpB_9	full_length	35
LLpB_9	ambiguous_deletion	30
LLpB_9	PCR_chimera	1
LLpL_1	full_length	309
LLpL_1	PCR_chimera	5
LLpL_1	ambiguous_deletion	5
LLpL_10	full_length	45
LLpL_2	full_length	50
LLpL_2	ambiguous_deletion	10
LLpL_3	full_length	130
LLpL_3	PCR_chimera	3
LLpL_3	ambiguous_deletion	1
LLpL_4	full_length	556
LLpL_4	PCR_chimera	39
LLpL_4	ambiguous_deletion	10
LLpL_4	spacer_not_cloned	6
LLpL_5	full_length	260
LLpL_5	spacer_not_cloned	7
LLpL_5	PCR_chimera	5
LLpL_5	ambiguous_deletion	3
LLpL_6	full_length	394
LLpL_6	ambiguous_deletion	48
LLpL_6	PCR_chimera	16
LLpL_6	spacer_not_cloned	7
LLpL_7	full_length	26
LLpL_7	ambiguous_deletion	1
LLpL_8	full_length	501
LLpL_8	PCR_chimera	225
LLpL_8	ambiguous_deletion	6
LLpL_9	full_length	49
LLpS_1	full_length	386
LLpS_1	ambiguous_deletion	118
LLpS_1	PCR_chimera	40
LLpS_10	full_length	98
LLpS_10	spacer_not_cloned	15
LLpS_10	PCR_chimera	2
LLpS_10	ambiguous_deletion	1
LLpS_2	full_length	471
LLpS_2	ambiguous_deletion	59
LLpS_2	PCR_chimera	17
LLpS_2	spacer_not_cloned	15
LLpS_3	full_length	402
LLpS_3	PCR_chimera	29
LLpS_3	spacer_not_cloned	16
LLpS_4	full_length	482
LLpS_4	PCR_chimera	79
LLpS_4	ambiguous_deletion	7
LLpS_5	full_length	541
LLpS_5	PCR_chimera	216
LLpS_5	ambiguous_deletion	5
LLpS_5	spacer_not_cloned	1
LLpS_6	full_length	352
LLpS_6	PCR_chimera	5
LLpS_6	ambiguous_deletion	3
LLpS_7	full_length	159
LLpS_7	PCR_chimera	1
LLpS_7	ambiguous_deletion	1
LLpS_8	full_length	120
LLpS_8	ambiguous_deletion	2
LLpS_8	PCR_chimera	1
LLpS_9	full_length	355
LLpS_9	PCR_chimera	8
LLpS_9	ambiguous_deletion	5
LLpp_1	full_length	165
LLpp_1	ambiguous_deletion	9
LLpp_1	PCR_chimera	8
LLpp_10	full_length	169
LLpp_10	spacer_not_cloned	8
LLpp_10	PCR_chimera	7
LLpp_10	ambiguous_deletion	4
LLpp_2	full_length	118
LLpp_2	ambiguous_deletion	104
LLpp_2	spacer_not_cloned	40
LLpp_2	PCR_chimera	26
LLpp_3	full_length	234
LLpp_3	PCR_chimera	20
LLpp_3	spacer_not_cloned	5
LLpp_3	ambiguous_deletion	3
LLpp_4	full_length	162
LLpp_4	spacer_not_cloned	21
LLpp_4	PCR_chimera	3
LLpp_4	ambiguous_deletion	3
LLpp_5	full_length	394
LLpp_5	ambiguous_deletion	5
LLpp_5	spacer_not_cloned	4
LLpp_5	PCR_chimera	1
LLpp_6	full_length	243
LLpp_6	PCR_chimera	85
LLpp_6	spacer_not_cloned	19
LLpp_6	ambiguous_deletion	14
LLpp_7	full_length	870
LLpp_7	PCR_chimera	220
LLpp_7	ambiguous_deletion	125
LLpp_7	spacer_not_cloned	64
LLpp_8	full_length	305
LLpp_8	spacer_not_cloned	27
LLpp_8	ambiguous_deletion	8
LLpp_8	PCR_chimera	4
LLpp_8	AG_junction_high_mismatch-GTACAA_132_CCTCGA_140	1
LLpp_8	AG_junction_high_mismatch-GTCGCA_223_CTCCGA_228	1
LLpp_9	PCR_chimera	386
LLpp_9	full_length	349
LSAA_1	full_length	206
LSAA_1	ambiguous_deletion	63
LSAA_1	spacer_not_cloned	29
LSAA_1	PCR_chimera	2
LSAA_10	full_length	2276
LSAA_10	ambiguous_deletion	136
LSAA_10	spacer_not_cloned	77
LSAA_10	PCR_chimera	59
LSAA_2	full_length	186
LSAA_2	PCR_chimera	2
LSAA_2	ambiguous_deletion	2
LSAA_3	full_length	1548
LSAA_3	PCR_chimera	295
LSAA_3	spacer_not_cloned	35
LSAA_3	ambiguous_deletion	13
LSAA_4	full_length	396
LSAA_4	spacer_not_cloned	130
LSAA_4	PCR_chimera	4
LSAA_4	ambiguous_deletion	2
LSAA_5	full_length	1222
LSAA_5	spacer_not_cloned	72
LSAA_5	PCR_chimera	16
LSAA_5	ambiguous_deletion	2
LSAA_6	full_length	326
LSAA_6	spacer_not_cloned	94
LSAA_6	PCR_chimera	5
LSAA_6	ambiguous_deletion	1
LSAA_7	full_length	1367
LSAA_7	ambiguous_deletion	14
LSAA_7	spacer_not_cloned	7
LSAA_7	PCR_chimera	6
LSAA_8	full_length	828
LSAA_8	PCR_chimera	40
LSAA_8	ambiguous_deletion	1
LSAA_8	spacer_not_cloned	1
LSAA_9	full_length	1085
LSAA_9	spacer_not_cloned	162
LSAA_9	ambiguous_deletion	22
LSAA_9	PCR_chimera	15
LSAB_1	full_length	905
LSAB_1	PCR_chimera	111
LSAB_1	ambiguous_deletion	93
LSAB_1	spacer_not_cloned	8
LSAB_10	full_length	355
LSAB_10	spliced-TTATTT_240_TTGCCA_280	79
LSAB_10	PCR_chimera	38
LSAB_10	ambiguous_deletion	16
LSAB_2	full_length	181
LSAB_2	PCR_chimera	11
LSAB_2	ambiguous_deletion	5
LSAB_2	spacer_not_cloned	5
LSAB_3	PCR_chimera	137
LSAB_3	full_length	12
LSAB_3	spacer_not_cloned	10
LSAB_3	ambiguous_deletion	1
LSAB_4	full_length	398
LSAB_4	spacer_not_cloned	9
LSAB_4	ambiguous_deletion	6
LSAB_4	PCR_chimera	3
LSAB_5	full_length	174
LSAB_5	PCR_chimera	9
LSAB_5	ambiguous_deletion	3
LSAB_6	full_length	434
LSAB_6	PCR_chimera	118
LSAB_6	spacer_not_cloned	33
LSAB_6	ambiguous_deletion	5
LSAB_6	spliced-ACCTCA_184_AGGCTC_199	3
LSAB_7	full_length	138
LSAB_7	spacer_not_cloned	11
LSAB_7	PCR_chimera	2
LSAB_8	full_length	1296
LSAB_8	PCR_chimera	397
LSAB_8	ambiguous_deletion	130
LSAB_8	spacer_not_cloned	5
LSAB_9	full_length	457
LSAB_9	PCR_chimera	57
LSAB_9	spacer_not_cloned	42
LSAB_9	ambiguous_deletion	15
LSAL_1	full_length	1395
LSAL_1	PCR_chimera	20
LSAL_1	ambiguous_deletion	17
LSAL_1	spacer_not_cloned	2
LSAL_10	full_length	602
LSAL_10	spacer_not_cloned	30
LSAL_10	ambiguous_deletion	7
LSAL_10	PCR_chimera	5
LSAL_2	spacer_not_cloned	39
LSAL_2	full_length	8
LSAL_2	PCR_chimera	6
LSAL_2	ambiguous_deletion	1
LSAL_3	full_length	1743
LSAL_3	PCR_chimera	89
LSAL_3	ambiguous_deletion	16
LSAL_3	spacer_not_cloned	5
LSAL_4	full_length	863
LSAL_4	ambiguous_deletion	13
LSAL_4	PCR_chimera	7
LSAL_5	full_length	99
LSAL_5	PCR_chimera	6
LSAL_6	full_length	1119
LSAL_6	PCR_chimera	90
LSAL_6	ambiguous_deletion	10
LSAL_6	spacer_not_cloned	1
LSAL_7	full_length	272
LSAL_7	PCR_chimera	63
LSAL_7	ambiguous_deletion	1
LSAL_7	spacer_not_cloned	1
LSAL_8	full_length	1288
LSAL_8	spacer_not_cloned	17
LSAL_8	ambiguous_deletion	12
LSAL_8	PCR_chimera	8
LSAL_8	PRE-SPACER_mispriming	4
LSAL_9	full_length	745
LSAL_9	ambiguous_deletion	107
LSAL_9	PCR_chimera	72
LSAS_1	full_length	141
LSAS_1	spacer_not_cloned	9
LSAS_1	PCR_chimera	3
LSAS_1	ambiguous_deletion	1
LSAS_10	full_length	243
LSAS_10	spacer_not_cloned	61
LSAS_10	ambiguous_deletion	3
LSAS_10	PCR_chimera	2
LSAS_2	full_length	23
LSAS_2	spacer_not_cloned	16
LSAS_2	PCR_chimera	7
LSAS_3	full_length	304
LSAS_3	spacer_not_cloned	7
LSAS_3	ambiguous_deletion	4
LSAS_3	PCR_chimera	1
LSAS_4	full_length	166
LSAS_4	ambiguous_deletion	14
LSAS_4	spacer_not_cloned	2
LSAS_4	PCR_chimera	1
LSAS_5	full_length	746
LSAS_5	spacer_not_cloned	10
LSAS_5	ambiguous_deletion	8
LSAS_5	PCR_chimera	7
LSAS_6	full_length	198
LSAS_6	ambiguous_deletion	35
LSAS_6	spacer_not_cloned	24
LSAS_6	PCR_chimera	6
LSAS_7	full_length	12
LSAS_7	PCR_chimera	3
LSAS_8	full_length	331
LSAS_8	PCR_chimera	128
LSAS_8	spacer_not_cloned	7
LSAS_8	ambiguous_deletion	4
LSAS_9	full_length	94
LSAS_9	PCR_chimera	59
LSAS_9	spacer_not_cloned	28
LSAS_9	ambiguous_deletion	1
LSAp_1	full_length	451
LSAp_1	PCR_chimera	62
LSAp_1	spacer_not_cloned	35
LSAp_1	ambiguous_deletion	3
LSAp_10	full_length	214
LSAp_10	PCR_chimera	14
LSAp_10	spacer_not_cloned	4
LSAp_2	full_length	810
LSAp_2	spacer_not_cloned	71
LSAp_2	ambiguous_deletion	42
LSAp_2	PCR_chimera	8
LSAp_3	full_length	42
LSAp_3	ambiguous_deletion	1
LSAp_4	full_length	1161
LSAp_4	spacer_not_cloned	69
LSAp_4	PCR_chimera	12
LSAp_4	ambiguous_deletion	10
LSAp_4	PRE-SPACER_mispriming	1
LSAp_4	spliced-GTACAA_132_CTCCGA_261	1
LSAp_5	full_length	1997
LSAp_5	PCR_chimera	231
LSAp_5	ambiguous_deletion	44
LSAp_5	spacer_not_cloned	9
LSAp_5	PRE-SPACER_mispriming	1
LSAp_6	full_length	367
LSAp_6	ambiguous_deletion	16
LSAp_6	PCR_chimera	13
LSAp_7	full_length	41
LSAp_7	PCR_chimera	2
LSAp_7	ambiguous_deletion	1
LSAp_8	full_length	358
LSAp_8	spacer_not_cloned	26
LSAp_8	spliced-GTACAA_132_CTCCGA_261	8
LSAp_8	ambiguous_deletion	3
LSAp_8	PCR_chimera	1
LSAp_9	full_length	891
LSAp_9	PCR_chimera	517
LSAp_9	spacer_not_cloned	45
LSAp_9	ambiguous_deletion	12
LSBA_1	full_length	117
LSBA_1	PCR_chimera	64
LSBA_1	spacer_not_cloned	8
LSBA_1	ambiguous_deletion	1
LSBA_10	full_length	990
LSBA_10	spacer_not_cloned	48
LSBA_10	ambiguous_deletion	31
LSBA_10	PCR_chimera	18
LSBA_2	full_length	1451
LSBA_2	PCR_chimera	63
LSBA_2	ambiguous_deletion	59
LSBA_3	full_length	390
LSBA_3	spacer_not_cloned	56
LSBA_3	ambiguous_deletion	23
LSBA_3	PCR_chimera	8
LSBA_4	full_length	689
LSBA_4	spacer_not_cloned	60
LSBA_4	PCR_chimera	15
LSBA_4	ambiguous_deletion	3
LSBA_5	full_length	450
LSBA_5	spacer_not_cloned	36
LSBA_5	PCR_chimera	10
LSBA_5	ambiguous_deletion	1
LSBA_6	full_length	224
LSBA_6	spacer_not_cloned	76
LSBA_6	PCR_chimera	8
LSBA_6	ambiguous_deletion	4
LSBA_7	full_length	316
LSBA_7	PCR_chimera	6
LSBA_7	ambiguous_deletion	2
LSBA_8	full_length	222
LSBA_8	spacer_not_cloned	36
LSBA_8	PCR_chimera	5
LSBA_9	full_length	352
LSBA_9	PCR_chimera	64
LSBA_9	ambiguous_deletion	53
LSBA_9	spacer_not_cloned	10
LSBB_1	full_length	193
LSBB_1	ambiguous_deletion	118
LSBB_1	PCR_chimera	21
LSBB_10	ambiguous_deletion	94
LSBB_10	full_length	11
LSBB_2	full_length	977
LSBB_2	ambiguous_deletion	24
LSBB_2	PCR_chimera	17
LSBB_2	spacer_not_cloned	3
LSBB_2	RE_not_cloned	1
LSBB_3	full_length	95
LSBB_3	spacer_not_cloned	10
LSBB_3	PCR_chimera	2
LSBB_3	ambiguous_deletion	2
LSBB_4	full_length	87
LSBB_4	spacer_not_cloned	12
LSBB_4	PCR_chimera	3
LSBB_4	ambiguous_deletion	1
LSBB_5	full_length	344
LSBB_5	PCR_chimera	49
LSBB_5	ambiguous_deletion	11
LSBB_6	full_length	681
LSBB_6	PCR_chimera	113
LSBB_6	spacer_not_cloned	55
LSBB_6	ambiguous_deletion	16
LSBB_6	spliced-TTCCGT_314_CTCCGA_319	1
LSBB_7	full_length	171
LSBB_7	spacer_not_cloned	15
LSBB_7	PCR_chimera	14
LSBB_7	ambiguous_deletion	6
LSBB_8	full_length	493
LSBB_8	ambiguous_deletion	11
LSBB_8	spacer_not_cloned	10
LSBB_8	PCR_chimera	9
LSBB_9	full_length	10
LSBB_9	spacer_not_cloned	9
LSBL_1	full_length	986
LSBL_1	ambiguous_deletion	75
LSBL_1	PCR_chimera	24
LSBL_1	spacer_not_cloned	15
LSBL_10	full_length	68
LSBL_10	spacer_not_cloned	2
LSBL_2	full_length	234
LSBL_2	ambiguous_deletion	47
LSBL_2	spacer_not_cloned	26
LSBL_2	PCR_chimera	3
LSBL_3	full_length	380
LSBL_3	spacer_not_cloned	9
LSBL_3	PCR_chimera	3
LSBL_3	ambiguous_deletion	2
LSBL_4	full_length	477
LSBL_4	PCR_chimera	236
LSBL_4	ambiguous_deletion	38
LSBL_5	full_length	350
LSBL_5	PCR_chimera	277
LSBL_5	ambiguous_deletion	166
LSBL_5	spacer_not_cloned	33
LSBL_6	full_length	252
LSBL_6	PCR_chimera	71
LSBL_6	ambiguous_deletion	5
LSBL_6	spacer_not_cloned	2
LSBL_7	full_length	133
LSBL_7	spacer_not_cloned	13
LSBL_7	PCR_chimera	3
LSBL_7	ambiguous_deletion	2
LSBL_8	full_length	706
LSBL_8	ambiguous_deletion	57
LSBL_8	PCR_chimera	29
LSBL_8	spacer_not_cloned	6
LSBL_9	full_length	137
LSBL_9	spacer_not_cloned	34
LSBL_9	PRE-SPACER_mispriming	10
LSBL_9	PCR_chimera	3
LSBL_9	ambiguous_deletion	3
LSBS_1	full_length	555
LSBS_1	PCR_chimera	14
LSBS_1	ambiguous_deletion	10
LSBS_1	spacer_not_cloned	2
LSBS_10	full_length	328
LSBS_10	PCR_chimera	10
LSBS_10	ambiguous_deletion	6
LSBS_10	spacer_not_cloned	5
LSBS_2	full_length	685
LSBS_2	ambiguous_deletion	56
LSBS_2	spacer_not_cloned	15
LSBS_2	PCR_chimera	9
LSBS_3	full_length	86
LSBS_3	ambiguous_deletion	3
LSBS_3	spacer_not_cloned	3
LSBS_3	PCR_chimera	2
LSBS_4	full_length	137
LSBS_4	spacer_not_cloned	23
LSBS_4	PCR_chimera	4
LSBS_4	ambiguous_deletion	1
LSBS_5	full_length	277
LSBS_5	ambiguous_deletion	6
LSBS_5	PCR_chimera	4
LSBS_6	full_length	195
LSBS_6	ambiguous_deletion	6
LSBS_6	spacer_not_cloned	4
LSBS_6	PCR_chimera	2
LSBS_7	full_length	80
LSBS_7	PCR_chimera	23
LSBS_7	ambiguous_deletion	1
LSBS_8	full_length	446
LSBS_8	ambiguous_deletion	56
LSBS_8	PCR_chimera	11
LSBS_9	full_length	1381
LSBS_9	ambiguous_deletion	37
LSBS_9	spacer_not_cloned	24
LSBS_9	PCR_chimera	19
LSBp_1	full_length	213
LSBp_1	spacer_not_cloned	6
LSBp_1	PCR_chimera	2
LSBp_1	ambiguous_deletion	2
LSBp_10	full_length	330
LSBp_10	PCR_chimera	4
LSBp_10	ambiguous_deletion	4
LSBp_2	full_length	656
LSBp_2	ambiguous_deletion	86
LSBp_2	PCR_chimera	18
LSBp_2	spacer_not_cloned	3
LSBp_3	full_length	334
LSBp_3	PCR_chimera	98
LSBp_3	ambiguous_deletion	4
LSBp_4	full_length	973
LSBp_4	PCR_chimera	95
LSBp_4	ambiguous_deletion	39
LSBp_4	spacer_not_cloned	34
LSBp_5	full_length	223
LSBp_5	PCR_chimera	42
LSBp_5	spacer_not_cloned	28
LSBp_5	ambiguous_deletion	5
LSBp_6	full_length	188
LSBp_6	PCR_chimera	28
LSBp_6	ambiguous_deletion	3
LSBp_7	full_length	105
LSBp_7	PCR_chimera	60
LSBp_7	spacer_not_cloned	18
LSBp_7	ambiguous_deletion	13
LSBp_8	full_length	416
LSBp_8	ambiguous_deletion	6
LSBp_8	PCR_chimera	2
LSBp_9	full_length	306
LSBp_9	ambiguous_deletion	38
LSBp_9	spacer_not_cloned	14
LSBp_9	PCR_chimera	1
LSLA_1	full_length	506
LSLA_1	ambiguous_deletion	7
LSLA_1	PCR_chimera	5
LSLA_10	full_length	3125
LSLA_10	ambiguous_deletion	334
LSLA_10	PCR_chimera	52
LSLA_10	spacer_not_cloned	18
LSLA_2	full_length	332
LSLA_2	PCR_chimera	61
LSLA_2	ambiguous_deletion	2
LSLA_3	full_length	103
LSLA_3	PCR_chimera	13
LSLA_3	ambiguous_deletion	2
LSLA_4	full_length	283
LSLA_4	PCR_chimera	2
LSLA_4	ambiguous_deletion	1
LSLA_5	full_length	1196
LSLA_5	PCR_chimera	57
LSLA_5	ambiguous_deletion	5
LSLA_6	full_length	2222
LSLA_6	PCR_chimera	119
LSLA_6	spacer_not_cloned	61
LSLA_6	ambiguous_deletion	29
LSLA_7	full_length	222
LSLA_7	spacer_not_cloned	22
LSLA_7	PCR_chimera	8
LSLA_7	ambiguous_deletion	1
LSLA_8	full_length	329
LSLA_8	spacer_not_cloned	26
LSLA_8	ambiguous_deletion	4
LSLA_8	PCR_chimera	3
LSLA_9	full_length	871
LSLA_9	PCR_chimera	79
LSLA_9	spacer_not_cloned	12
LSLA_9	ambiguous_deletion	2
LSLB_1	full_length	138
LSLB_1	spacer_not_cloned	51
LSLB_1	PCR_chimera	3
LSLB_1	ambiguous_deletion	1
LSLB_10	full_length	22
LSLB_10	ambiguous_deletion	4
LSLB_10	spacer_not_cloned	4
LSLB_2	full_length	162
LSLB_2	PCR_chimera	21
LSLB_2	spacer_not_cloned	3
LSLB_3	full_length	546
LSLB_3	PCR_chimera	40
LSLB_3	ambiguous_deletion	10
LSLB_3	spacer_not_cloned	7
LSLB_4	full_length	368
LSLB_4	ambiguous_deletion	104
LSLB_4	spacer_not_cloned	36
LSLB_4	PCR_chimera	31
LSLB_5	full_length	123
LSLB_5	spacer_not_cloned	56
LSLB_5	ambiguous_deletion	10
LSLB_5	PCR_chimera	3
LSLB_6	full_length	323
LSLB_6	PCR_chimera	4
LSLB_6	ambiguous_deletion	2
LSLB_7	full_length	457
LSLB_7	spacer_not_cloned	85
LSLB_7	ambiguous_deletion	35
LSLB_7	PCR_chimera	10
LSLB_8	full_length	60
LSLB_8	ambiguous_deletion	32
LSLB_8	PCR_chimera	16
LSLB_9	full_length	157
LSLB_9	spacer_not_cloned	37
LSLB_9	PCR_chimera	8
LSLB_9	ambiguous_deletion	5
LSLL_1	full_length	119
LSLL_1	ambiguous_deletion	38
LSLL_1	PCR_chimera	21
LSLL_10	full_length	701
LSLL_10	PCR_chimera	69
LSLL_10	ambiguous_deletion	7
LSLL_2	full_length	35
LSLL_2	ambiguous_deletion	7
LSLL_2	PCR_chimera	1
LSLL_3	full_length	437
LSLL_3	spacer_not_cloned	34
LSLL_3	PCR_chimera	11
LSLL_3	ambiguous_deletion	4
LSLL_4	full_length	588
LSLL_4	PCR_chimera	32
LSLL_4	ambiguous_deletion	8
LSLL_4	spacer_not_cloned	7
LSLL_5	full_length	50
LSLL_5	ambiguous_deletion	2
LSLL_5	PCR_chimera	1
LSLL_6	full_length	190
LSLL_6	ambiguous_deletion	32
LSLL_6	spacer_not_cloned	11
LSLL_6	PCR_chimera	2
LSLL_7	full_length	299
LSLL_7	spacer_not_cloned	16
LSLL_7	PCR_chimera	7
LSLL_7	ambiguous_deletion	2
LSLL_8	PCR_chimera	35
LSLL_8	full_length	29
LSLL_9	full_length	128
LSLL_9	ambiguous_deletion	2
LSLL_9	PCR_chimera	1
LSLS_1	full_length	119
LSLS_1	spacer_not_cloned	4
LSLS_1	ambiguous_deletion	1
LSLS_10	full_length	386
LSLS_10	ambiguous_deletion	56
LSLS_10	PCR_chimera	20
LSLS_10	spacer_not_cloned	6
LSLS_2	full_length	134
LSLS_2	PCR_chimera	12
LSLS_2	ambiguous_deletion	5
LSLS_3	full_length	305
LSLS_3	ambiguous_deletion	6
LSLS_3	PCR_chimera	1
LSLS_4	full_length	91
LSLS_4	ambiguous_deletion	5
LSLS_4	spacer_not_cloned	4
LSLS_4	PCR_chimera	3
LSLS_5	full_length	420
LSLS_5	PCR_chimera	5
LSLS_5	ambiguous_deletion	4
LSLS_5	spacer_not_cloned	3
LSLS_6	full_length	337
LSLS_6	PCR_chimera	55
LSLS_6	ambiguous_deletion	11
LSLS_7	full_length	62
LSLS_7	PCR_chimera	3
LSLS_7	ambiguous_deletion	2
LSLS_8	full_length	10
LSLS_8	ambiguous_deletion	1
LSLS_9	full_length	57
LSLS_9	ambiguous_deletion	6
LSLS_9	spacer_not_cloned	6
LSLS_9	PCR_chimera	5
LSLp_1	PCR_chimera	83
LSLp_1	spacer_not_cloned	40
LSLp_1	full_length	30
LSLp_1	ambiguous_deletion	22
LSLp_10	full_length	15
LSLp_10	PCR_chimera	2
LSLp_2	full_length	470
LSLp_2	PCR_chimera	53
LSLp_2	ambiguous_deletion	7
LSLp_2	spacer_not_cloned	4
LSLp_3	full_length	641
LSLp_3	PCR_chimera	134
LSLp_3	ambiguous_deletion	58
LSLp_3	spacer_not_cloned	17
LSLp_4	full_length	154
LSLp_4	spacer_not_cloned	39
LSLp_4	ambiguous_deletion	3
LSLp_4	PCR_chimera	1
LSLp_5	full_length	232
LSLp_5	PCR_chimera	4
LSLp_5	ambiguous_deletion	4
LSLp_6	full_length	756
LSLp_6	ambiguous_deletion	8
LSLp_6	spacer_not_cloned	7
LSLp_6	PCR_chimera	6
LSLp_6	spliced-TTCCGT_314_CTCCGA_319	4
LSLp_6	AG_junction_high_mismatch-TTCCGT_314_CTCCGA_319	1
LSLp_7	full_length	1007
LSLp_7	PCR_chimera	151
LSLp_7	spacer_not_cloned	32
LSLp_7	PRE-SPACER_mispriming	15
LSLp_7	ambiguous_deletion	8
LSLp_8	full_length	61
LSLp_8	PCR_chimera	27
LSLp_8	spacer_not_cloned	4
LSLp_9	full_length	231
LSLp_9	spacer_not_cloned	32
LSLp_9	ambiguous_deletion	1
LSSA_1	full_length	790
LSSA_1	ambiguous_deletion	18
LSSA_1	spacer_not_cloned	15
LSSA_1	PCR_chimera	14
LSSA_10	full_length	954
LSSA_10	ambiguous_deletion	169
LSSA_10	PCR_chimera	16
LSSA_2	full_length	243
LSSA_2	ambiguous_deletion	23
LSSA_2	PCR_chimera	13
LSSA_2	PRE-SPACER_mispriming	1
LSSA_3	full_length	758
LSSA_3	PCR_chimera	11
LSSA_3	ambiguous_deletion	1
LSSA_4	full_length	883
LSSA_4	ambiguous_deletion	103
LSSA_4	PCR_chimera	55
LSSA_5	full_length	399
LSSA_5	spacer_not_cloned	24
LSSA_5	ambiguous_deletion	5
LSSA_5	PCR_chimera	3
LSSA_6	full_length	566
LSSA_6	ambiguous_deletion	7
LSSA_6	PCR_chimera	6
LSSA_7	full_length	1212
LSSA_7	PCR_chimera	12
LSSA_7	ambiguous_deletion	10
LSSA_8	full_length	214
LSSA_8	PCR_chimera	64
LSSA_8	ambiguous_deletion	3
LSSA_8	spacer_not_cloned	1
LSSA_9	full_length	972
LSSA_9	ambiguous_deletion	205
LSSA_9	PCR_chimera	107
