reporter	class	count
pApA_6	ambiguous	16
pApA_7	full_length	16
pApA_7	ambiguous	6
pApA_7	chimeric	4
pApA_8	full_length	2878
pApA_8	chimeric	118
pApA_8	ambiguous	27
pApA_9	full_length	1304
pApA_9	chimeric	87
pApA_9	ambiguous	6
pApB_1	full_length	1084
pApB_1	chimeric	100
pApB_1	ambiguous	7
pApB_10	full_length	108
pApB_10	chimeric	1
pApB_2	full_length	1291
pApB_2	chimeric	15
pApB_2	ambiguous	4
pApB_3	full_length	423
pApB_3	ambiguous	13
pApB_3	chimeric	7
pApB_4	full_length	78
pApB_4	ambiguous	4
pApB_5	full_length	676
pApB_5	chimeric	309
pApB_5	ambiguous	4
pApB_6	full_length	3
pApB_7	chimeric	410
pApB_7	full_length	283
pApB_7	ambiguous	1
pApB_8	full_length	111
pApB_8	chimeric	2
pApB_9	full_length	178
pApB_9	ambiguous	2
pApB_9	chimeric	2
pApL_1	chimeric	107
pApL_1	full_length	95
pApL_1	ambiguous	34
pApL_10	full_length	717
pApL_10	ambiguous	15
pApL_10	chimeric	10
pApL_2	full_length	136
pApL_2	ambiguous	1
pApL_3	full_length	332
pApL_3	ambiguous	46
pApL_3	chimeric	12
pApL_4	full_length	95
pApL_4	ambiguous	1
pApL_5	full_length	448
pApL_5	chimeric	34
pApL_5	RT_error	6
pApL_5	ambiguous	1
pApL_6	full_length	224
pApL_6	chimeric	4
pApL_6	ambiguous	1
pApL_7	full_length	475
pApL_7	chimeric	3
pApL_7	ambiguous	1
pApL_8	full_length	701
pApL_8	chimeric	51
pApL_8	ambiguous	5
pApL_9	full_length	163
pApL_9	chimeric	27
pApL_9	ambiguous	4
pApS_1	full_length	508
pApS_1	chimeric	40
pApS_1	ambiguous	2
pApS_10	full_length	570
pApS_10	chimeric	97
pApS_10	ambiguous	2
pApS_2	full_length	374
pApS_2	ambiguous	30
pApS_2	chimeric	1
pApS_3	full_length	161
pApS_3	chimeric	14
pApS_4	full_length	855
pApS_4	ambiguous	60
pApS_4	chimeric	51
pApS_5	full_length	589
pApS_5	chimeric	34
pApS_5	ambiguous	4
pApS_6	full_length	376
pApS_6	ambiguous	2
pApS_6	chimeric	2
pApS_7	full_length	87
pApS_7	ambiguous	2
pApS_8	full_length	95
pApS_8	ambiguous	72
pApS_8	chimeric	55
pApS_9	full_length	335
pApS_9	ambiguous	47
pApS_9	chimeric	24
pApp_1	full_length	71
pApp_1	ambiguous	4
pApp_10	full_length	44
pApp_10	ambiguous	4
pApp_2	full_length	677
pApp_2	chimeric	36
pApp_2	ambiguous	31
pApp_3	full_length	532
pApp_3	chimeric	102
pApp_3	ambiguous	10
pApp_4	chimeric	82
pApp_4	full_length	43
pApp_4	ambiguous	31
pApp_5	full_length	487
pApp_5	chimeric	49
pApp_5	ambiguous	14
pApp_6	chimeric	14
pApp_6	full_length	1
pApp_7	full_length	466
pApp_7	chimeric	75
pApp_7	ambiguous	8
pApp_8	full_length	336
pApp_8	chimeric	12
pApp_8	ambiguous	3
pApp_9	full_length	55
pApp_9	chimeric	18
pApp_9	ambiguous	12
pBAA_1	full_length	53
pBAA_1	ambiguous	36
pBAA_10	full_length	563
pBAA_10	ambiguous	38
pBAA_10	chimeric	4
pBAA_2	full_length	1733
pBAA_2	chimeric	66
pBAA_2	ambiguous	8
pBAA_3	full_length	140
pBAA_3	ambiguous	21
pBAA_3	chimeric	1
pBAA_4	full_length	379
pBAA_4	ambiguous	51
pBAA_4	chimeric	3
pBAA_5	full_length	79
pBAA_5	chimeric	12
pBAA_5	ambiguous	1
pBAA_6	full_length	757
pBAA_6	chimeric	15
pBAA_6	ambiguous	5
pBAA_7	full_length	1404
pBAA_7	ambiguous	42
pBAA_7	chimeric	6
pBAA_8	full_length	319
pBAA_8	chimeric	35
pBAA_8	ambiguous	1
pBAA_9	full_length	443
pBAA_9	ambiguous	29
pBAA_9	chimeric	4
pBAB_1	full_length	74
pBAB_1	chimeric	32
pBAB_1	ambiguous	2
pBAB_10	full_length	113
pBAB_2	chimeric	180
pBAB_2	full_length	175
pBAB_2	ambiguous	9
pBAB_3	full_length	12
pBAB_3	chimeric	2
pBAB_4	full_length	81
pBAB_4	ambiguous	28
pBAB_4	chimeric	23
pBAB_5	ambiguous	35
pBAB_5	full_length	16
pBAB_5	chimeric	11
pBAB_6	full_length	180
pBAB_6	chimeric	16
pBAB_6	ambiguous	10
pBAB_7	full_length	155
pBAB_7	ambiguous	2
pBAB_7	chimeric	2
pBAB_8	full_length	191
pBAB_8	ambiguous	3
pBAB_8	chimeric	3
pBAB_9	chimeric	39
pBAB_9	full_length	15
pBAL_1	full_length	358
pBAL_1	ambiguous	51
pBAL_1	chimeric	22
pBAL_10	full_length	202
pBAL_10	chimeric	69
pBAL_10	ambiguous	2
pBAL_2	full_length	552
pBAL_2	ambiguous	41
pBAL_2	chimeric	4
pBAL_3	full_length	447
pBAL_3	ambiguous	158
pBAL_3	chimeric	8
pBAL_4	full_length	292
pBAL_4	ambiguous	13
pBAL_4	chimeric	6
pBAL_5	full_length	575
pBAL_5	ambiguous	34
pBAL_5	chimeric	17
pBAL_6	full_length	102
pBAL_6	ambiguous	50
pBAL_6	chimeric	19
pBAL_7	full_length	424
pBAL_7	chimeric	8
pBAL_7	RT_error	7
pBAL_7	ambiguous	4
pBAL_8	full_length	463
pBAL_8	chimeric	4
pBAL_8	ambiguous	2
pBAL_9	ambiguous	1508
pBAL_9	full_length	149
pBAL_9	chimeric	90
pBAS_1	full_length	93
pBAS_10	full_length	710
pBAS_10	ambiguous	23
pBAS_10	chimeric	4
pBAS_2	full_length	128
pBAS_2	chimeric	8
pBAS_2	ambiguous	1
pBAS_3	full_length	180
pBAS_3	ambiguous	10
pBAS_3	chimeric	3
pBAS_4	full_length	163
pBAS_4	chimeric	25
pBAS_4	ambiguous	3
pBAS_5	full_length	49
pBAS_5	ambiguous	17
pBAS_5	chimeric	2
pBAS_6	full_length	42
pBAS_7	full_length	215
pBAS_7	chimeric	89
pBAS_7	ambiguous	34
pBAS_8	full_length	691
pBAS_8	chimeric	33
pBAS_8	ambiguous	29
pBAS_9	full_length	560
pBAS_9	chimeric	32
pBAS_9	ambiguous	10
pBAp_1	chimeric	323
pBAp_1	full_length	117
pBAp_1	ambiguous	82
pBAp_10	chimeric	33
pBAp_10	full_length	8
pBAp_2	full_length	373
pBAp_2	chimeric	239
pBAp_2	ambiguous	11
pBAp_3	chimeric	872
pBAp_3	full_length	311
pBAp_3	ambiguous	20
pBAp_4	full_length	229
pBAp_4	chimeric	83
pBAp_4	ambiguous	16
pBAp_5	full_length	157
pBAp_5	ambiguous	40
pBAp_5	chimeric	12
pBAp_6	full_length	104
pBAp_6	chimeric	32
pBAp_6	ambiguous	14
pBAp_7	ambiguous	35
pBAp_7	full_length	22
pBAp_7	chimeric	3
pBAp_8	full_length	350
pBAp_8	chimeric	99
pBAp_8	ambiguous	15
pBAp_9	full_length	453
pBAp_9	chimeric	23
pBAp_9	ambiguous	14
pBBA_1	full_length	504
pBBA_1	chimeric	242
pBBA_1	ambiguous	4
pBBA_10	full_length	79
pBBA_10	ambiguous	55
pBBA_10	chimeric	1
pBBA_2	full_length	114
pBBA_2	chimeric	36
pBBA_2	ambiguous	29
pBBA_3	full_length	175
pBBA_3	chimeric	6
pBBA_3	ambiguous	2
pBBA_4	full_length	59
pBBA_5	full_length	137
pBBA_5	ambiguous	21
pBBA_5	chimeric	1
pBBA_6	full_length	27
pBBA_6	chimeric	10
pBBA_6	ambiguous	6
pBBA_7	full_length	75
pBBA_8	full_length	111
pBBA_8	chimeric	8
pBBA_9	ambiguous	44
pBBA_9	full_length	19
pBBA_9	chimeric	3
pBBB_1	ambiguous	12
pBBB_1	full_length	4
pBBB_10	full_length	3
pBBB_10	chimeric	2
pBBB_10	ambiguous	1
pBBB_2	full_length	68
pBBB_2	chimeric	4
pBBB_2	ambiguous	3
pBBB_3	chimeric	102
pBBB_3	full_length	25
pBBB_3	ambiguous	4
pBBB_4	full_length	24
pBBB_4	chimeric	8
pBBB_4	ambiguous	1
pBBB_5	full_length	57
pBBB_5	chimeric	54
pBBB_5	ambiguous	1
pBBB_6	chimeric	202
pBBB_6	full_length	28
pBBB_6	ambiguous	3
pBBB_7	full_length	10
pBBB_7	chimeric	5
pBBB_7	ambiguous	2
pBBB_8	chimeric	104
pBBB_8	full_length	91
pBBB_8	ambiguous	4
pBBB_9	full_length	27
pBBB_9	ambiguous	5
pBBB_9	chimeric	1
pBBL_1	full_length	9
pBBL_1	ambiguous	2
pBBL_10	full_length	35
pBBL_10	chimeric	21
pBBL_10	ambiguous	1
pBBL_2	full_length	15
pBBL_2	ambiguous	2
pBBL_2	chimeric	1
pBBL_3	full_length	96
pBBL_3	chimeric	12
pBBL_3	ambiguous	2
pBBL_4	chimeric	5
pBBL_4	full_length	4
pBBL_5	full_length	12
pBBL_5	ambiguous	8
pBBL_6	chimeric	69
pBBL_6	full_length	25
pBBL_6	ambiguous	1
pBBL_7	chimeric	69
pBBL_7	full_length	45
pBBL_7	ambiguous	3
pBBL_8	full_length	18
pBBL_8	chimeric	3
pBBL_9	full_length	85
pBBL_9	chimeric	73
pBBL_9	ambiguous	32
pBBS_1	full_length	91
pBBS_1	chimeric	53
pBBS_1	ambiguous	5
pBBS_10	ambiguous	130
pBBS_10	full_length	68
pBBS_10	chimeric	22
pBBS_2	full_length	13
pBBS_2	chimeric	3
pBBS_2	ambiguous	2
pBBS_3	full_length	69
pBBS_3	ambiguous	43
pBBS_3	chimeric	2
pBBS_4	chimeric	48
pBBS_4	full_length	40
pBBS_4	ambiguous	8
pBBS_5	full_length	15
pBBS_5	ambiguous	1
pBBS_5	chimeric	1
pBBS_6	full_length	23
pBBS_6	chimeric	9
pBBS_6	ambiguous	1
pBBS_7	full_length	78
pBBS_7	ambiguous	3
pBBS_7	chimeric	1
pBBS_8	chimeric	322
pBBS_8	full_length	71
pBBS_8	ambiguous	23
pBBS_9	chimeric	169
pBBS_9	full_length	17
pBBS_9	ambiguous	3
pBBp_1	full_length	25
pBBp_1	ambiguous	20
pBBp_1	chimeric	2
pBBp_10	full_length	11
pBBp_10	ambiguous	2
pBBp_10	chimeric	1
pBBp_2	full_length	38
pBBp_2	chimeric	7
pBBp_2	ambiguous	4
pBBp_3	chimeric	46
pBBp_3	full_length	16
pBBp_3	ambiguous	5
pBBp_4	full_length	9
pBBp_4	ambiguous	3
pBBp_5	chimeric	3
pBBp_5	ambiguous	1
pBBp_5	full_length	1
pBBp_6	full_length	3
pBBp_6	ambiguous	2
pBBp_7	ambiguous	103
pBBp_7	full_length	48
pBBp_7	chimeric	1
pBBp_8	full_length	12
pBBp_8	ambiguous	3
pBBp_9	ambiguous	11
pBBp_9	full_length	11
pBBp_9	chimeric	2
pBLA_1	full_length	213
pBLA_1	ambiguous	3
pBLA_1	chimeric	2
pBLA_10	full_length	134
pBLA_10	chimeric	14
pBLA_10	ambiguous	11
pBLA_2	full_length	842
pBLA_2	chimeric	19
pBLA_2	ambiguous	3
pBLA_3	full_length	516
pBLA_3	chimeric	83
pBLA_3	ambiguous	49
pBLA_4	full_length	1385
pBLA_4	ambiguous	45
pBLA_4	chimeric	23
pBLA_5	cannot_find_barcode	815
pBLA_6	full_length	619
pBLA_6	chimeric	63
pBLA_6	ambiguous	2
pBLA_7	full_length	79
pBLA_7	ambiguous	13
pBLA_7	chimeric	1
pBLA_8	ambiguous	103
pBLA_8	full_length	87
pBLA_8	chimeric	1
pBLA_9	ambiguous	29
pBLA_9	chimeric	24
pBLA_9	full_length	10
pBLB_1	full_length	82
pBLB_1	ambiguous	13
pBLB_10	full_length	3
pBLB_10	chimeric	2
pBLB_10	ambiguous	1
pBLB_2	chimeric	320
pBLB_2	full_length	108
pBLB_2	ambiguous	54
pBLB_3	full_length	15
pBLB_4	full_length	19
pBLB_4	ambiguous	3
pBLB_4	chimeric	1
pBLB_5	chimeric	36
pBLB_5	full_length	14
pBLB_5	ambiguous	1
pBLB_6	full_length	94
pBLB_6	ambiguous	4
pBLB_7	chimeric	262
pBLB_7	full_length	165
pBLB_7	ambiguous	6
pBLB_8	full_length	64
pBLB_8	ambiguous	6
pBLB_8	chimeric	3
pBLB_9	chimeric	41
pBLB_9	full_length	36
pBLB_9	ambiguous	1
pBLL_1	full_length	31
pBLL_1	ambiguous	16
pBLL_1	chimeric	5
pBLL_10	full_length	56
pBLL_10	ambiguous	3
pBLL_10	chimeric	1
pBLL_2	full_length	108
pBLL_2	chimeric	24
pBLL_2	ambiguous	6
pBLL_2	RT_error	1
pBLL_3	full_length	7
pBLL_3	ambiguous	4
pBLL_4	full_length	31
pBLL_4	ambiguous	1
pBLL_5	chimeric	655
pBLL_5	full_length	211
pBLL_5	ambiguous	77
pBLL_6	full_length	31
pBLL_6	chimeric	11
pBLL_6	ambiguous	2
pBLL_7	chimeric	10
pBLL_7	full_length	8
pBLL_8	full_length	32
pBLL_8	ambiguous	2
pBLL_9	full_length	42
pBLL_9	ambiguous	1
pBLS_1	full_length	3
pBLS_10	full_length	113
pBLS_10	chimeric	17
pBLS_10	ambiguous	10
pBLS_2	full_length	58
pBLS_3	chimeric	47
pBLS_3	full_length	43
pBLS_3	ambiguous	1
pBLS_4	full_length	97
pBLS_4	chimeric	59
pBLS_4	ambiguous	5
pBLS_5	full_length	40
pBLS_5	chimeric	1
pBLS_6	ambiguous	52
pBLS_6	full_length	18
pBLS_6	chimeric	12
pBLS_7	full_length	11
pBLS_8	full_length	53
pBLS_8	ambiguous	11
pBLS_8	chimeric	1
pBLS_9	full_length	118
pBLS_9	chimeric	91
pBLS_9	ambiguous	1
pBLp_1	full_length	74
pBLp_1	chimeric	15
pBLp_1	ambiguous	1
pBLp_10	chimeric	57
pBLp_10	full_length	38
pBLp_10	ambiguous	1
pBLp_2	full_length	32
pBLp_2	ambiguous	13
pBLp_2	chimeric	1
pBLp_3	full_length	55
pBLp_3	chimeric	22
pBLp_3	ambiguous	3
pBLp_4	full_length	39
pBLp_4	chimeric	6
pBLp_4	ambiguous	2
pBLp_5	chimeric	149
pBLp_5	full_length	35
pBLp_5	ambiguous	6
pBLp_6	ambiguous	50
pBLp_6	full_length	33
pBLp_6	chimeric	27
pBLp_7	full_length	63
pBLp_7	ambiguous	4
pBLp_7	chimeric	2
pBLp_8	chimeric	70
pBLp_8	full_length	54
pBLp_8	ambiguous	5
pBLp_9	full_length	23
pBLp_9	ambiguous	1
pBSA_1	full_length	243
pBSA_1	ambiguous	26
pBSA_1	chimeric	12
pBSA_10	full_length	200
pBSA_10	ambiguous	10
pBSA_10	chimeric	1
pBSA_2	full_length	734
pBSA_2	chimeric	50
pBSA_2	ambiguous	20
pBSA_3	full_length	201
pBSA_3	ambiguous	19
pBSA_4	full_length	393
pBSA_4	ambiguous	34
pBSA_4	chimeric	7
pBSA_5	full_length	266
pBSA_5	chimeric	54
pBSA_5	ambiguous	2
pBSA_6	full_length	368
pBSA_6	ambiguous	36
pBSA_6	chimeric	2
pBSA_7	full_length	314
pBSA_7	ambiguous	27
pBSA_7	chimeric	25
pBSA_8	full_length	623
pBSA_8	chimeric	64
pBSA_8	ambiguous	4
pBSA_9	full_length	1164
pBSA_9	chimeric	37
pBSA_9	ambiguous	30
pBSB_1	full_length	52
pBSB_1	ambiguous	3
pBSB_1	chimeric	3
pBSB_10	full_length	108
pBSB_10	ambiguous	6
pBSB_10	chimeric	6
pBSB_2	full_length	140
pBSB_2	ambiguous	6
pBSB_2	chimeric	5
pBSB_3	full_length	11
pBSB_3	ambiguous	5
pBSB_3	chimeric	2
pBSB_4	full_length	61
pBSB_4	ambiguous	35
pBSB_5	full_length	112
pBSB_5	chimeric	22
pBSB_5	ambiguous	2
pBSB_6	full_length	36
pBSB_6	ambiguous	15
pBSB_6	chimeric	2
pBSB_7	full_length	262
pBSB_7	chimeric	7
pBSB_7	ambiguous	5
pBSB_8	full_length	58
pBSB_8	ambiguous	7
pBSB_8	chimeric	1
pBSB_9	full_length	18
pBSB_9	chimeric	1
pBSL_1	full_length	517
pBSL_1	chimeric	27
pBSL_1	ambiguous	9
pBSL_10	full_length	91
pBSL_10	ambiguous	44
pBSL_10	chimeric	34
pBSL_2	full_length	85
pBSL_2	chimeric	30
pBSL_2	ambiguous	8
pBSL_3	ambiguous	23
pBSL_3	full_length	9
pBSL_3	chimeric	1
pBSL_4	full_length	53
pBSL_4	chimeric	4
pBSL_4	ambiguous	1
pBSL_5	full_length	7
pBSL_6	full_length	139
pBSL_6	chimeric	126
pBSL_6	ambiguous	19
pBSL_7	chimeric	122
pBSL_7	full_length	108
pBSL_7	ambiguous	22
pBSL_8	full_length	339
pBSL_8	chimeric	60
pBSL_8	ambiguous	2
pBSL_9	full_length	161
pBSL_9	ambiguous	29
pBSL_9	chimeric	6
pBSS_1	full_length	22
pBSS_1	ambiguous	1
pBSS_10	full_length	225
pBSS_10	ambiguous	67
pBSS_10	chimeric	4
pBSS_2	full_length	51
pBSS_2	ambiguous	16
pBSS_2	chimeric	1
pBSS_3	full_length	15
pBSS_4	full_length	40
pBSS_4	ambiguous	2
pBSS_4	chimeric	1
pBSS_5	full_length	164
pBSS_5	chimeric	8
pBSS_5	ambiguous	2
pBSS_6	full_length	232
pBSS_6	chimeric	15
pBSS_6	ambiguous	7
pBSS_7	full_length	12
pBSS_8	full_length	50
pBSS_8	ambiguous	4
pBSS_8	chimeric	1
pBSS_9	full_length	78
pBSS_9	chimeric	46
pBSS_9	ambiguous	8
pBSp_1	chimeric	88
pBSp_1	full_length	50
pBSp_1	ambiguous	2
pBSp_10	full_length	16
pBSp_10	chimeric	8
pBSp_2	full_length	116
pBSp_2	ambiguous	7
pBSp_3	full_length	199
pBSp_3	chimeric	7
pBSp_3	ambiguous	6
pBSp_4	full_length	69
pBSp_4	chimeric	59
pBSp_4	ambiguous	3
pBSp_5	full_length	151
pBSp_5	ambiguous	15
pBSp_5	chimeric	1
pBSp_6	full_length	61
pBSp_6	ambiguous	19
pBSp_6	chimeric	15
pBSp_7	full_length	192
pBSp_7	chimeric	20
pBSp_7	ambiguous	18
pBSp_8	chimeric	22
pBSp_8	full_length	18
pBSp_8	ambiguous	17
pBSp_9	ambiguous	18
pBSp_9	full_length	18
pBSp_9	chimeric	3
pBpA_1	full_length	418
pBpA_1	ambiguous	53
pBpA_1	chimeric	17
pBpA_1	RT_error	1
pBpA_10	full_length	2229
pBpA_10	ambiguous	50
pBpA_10	chimeric	28
pBpA_2	full_length	168
pBpA_2	ambiguous	1
pBpA_3	full_length	228
pBpA_3	ambiguous	22
pBpA_3	chimeric	12
pBpA_4	full_length	817
pBpA_4	chimeric	224
pBpA_4	ambiguous	27
pBpA_5	full_length	219
pBpA_5	ambiguous	46
pBpA_5	chimeric	1
pBpA_6	full_length	758
pBpA_6	ambiguous	77
pBpA_6	chimeric	33
pBpA_7	full_length	733
pBpA_7	ambiguous	46
pBpA_7	chimeric	10
pBpA_8	full_length	36
pBpA_8	chimeric	10
pBpA_8	ambiguous	1
pBpA_9	full_length	403
pBpA_9	ambiguous	28
pBpA_9	chimeric	3
pBpB_1	full_length	14
pBpB_1	ambiguous	2
pBpB_10	full_length	22
pBpB_10	ambiguous	7
pBpB_10	chimeric	7
pBpB_2	full_length	18
pBpB_2	chimeric	6
pBpB_3	chimeric	51
pBpB_3	full_length	26
pBpB_3	ambiguous	5
pBpB_4	full_length	17
pBpB_4	ambiguous	12
pBpB_4	chimeric	7
pBpB_5	full_length	11
pBpB_5	chimeric	5
pBpB_5	ambiguous	4
pBpB_6	full_length	53
pBpB_6	chimeric	32
pBpB_6	ambiguous	7
pBpB_7	full_length	25
pBpB_7	ambiguous	2
pBpB_7	chimeric	1
pBpB_8	full_length	27
pBpB_8	chimeric	16
pBpB_8	ambiguous	3
pBpB_9	chimeric	30
pBpB_9	full_length	26
pBpB_9	ambiguous	5
pBpL_1	full_length	54
pBpL_1	ambiguous	2
pBpL_10	full_length	93
pBpL_2	full_length	19
pBpL_3	full_length	527
pBpL_3	ambiguous	66
pBpL_3	chimeric	26
pBpL_4	full_length	7
pBpL_4	ambiguous	3
pBpL_4	chimeric	3
pBpL_5	chimeric	60
pBpL_5	full_length	35
pBpL_5	ambiguous	10
pBpL_6	full_length	80
pBpL_6	ambiguous	15
pBpL_6	chimeric	11
pBpL_7	chimeric	104
pBpL_7	full_length	75
pBpL_7	ambiguous	24
pBpL_8	full_length	73
pBpL_8	chimeric	5
pBpL_8	ambiguous	1
pBpL_9	full_length	53
pBpL_9	chimeric	13
pBpL_9	ambiguous	2
pBpS_1	ambiguous	103
pBpS_1	full_length	80
pBpS_1	chimeric	38
pBpS_10	full_length	43
pBpS_10	chimeric	3
pBpS_10	ambiguous	1
pBpS_2	full_length	89
pBpS_2	chimeric	11
pBpS_2	ambiguous	1
pBpS_3	full_length	68
pBpS_3	chimeric	67
pBpS_3	ambiguous	2
pBpS_4	full_length	515
pBpS_4	chimeric	20
pBpS_4	ambiguous	4
pBpS_5	full_length	20
pBpS_5	ambiguous	4
pBpS_5	chimeric	1
pBpS_6	full_length	9
pBpS_6	chimeric	4
pBpS_6	ambiguous	1
pBpS_7	full_length	405
pBpS_7	ambiguous	90
pBpS_7	chimeric	17
pBpS_8	full_length	15
pBpS_8	ambiguous	2
pBpS_8	chimeric	1
pBpS_9	full_length	109
pBpS_9	ambiguous	3
pBpS_9	chimeric	1
pBpp_1	ambiguous	7
pBpp_1	full_length	7
pBpp_10	full_length	26
pBpp_10	ambiguous	1
pBpp_10	chimeric	1
pBpp_2	full_length	18
pBpp_2	ambiguous	9
pBpp_2	chimeric	7
pBpp_3	full_length	53
pBpp_3	ambiguous	5
pBpp_3	chimeric	1
pBpp_4	full_length	50
pBpp_4	chimeric	10
pBpp_4	ambiguous	9
pBpp_5	full_length	39
pBpp_5	ambiguous	12
pBpp_5	chimeric	1
pBpp_6	full_length	39
pBpp_6	ambiguous	10
pBpp_6	chimeric	1
pBpp_7	full_length	161
pBpp_7	ambiguous	22
pBpp_7	chimeric	1
pBpp_8	full_length	201
pBpp_8	chimeric	60
pBpp_8	ambiguous	59
pBpp_9	full_length	63
pBpp_9	ambiguous	31
pBpp_9	chimeric	7
pLAA_1	full_length	4059
pLAA_1	chimeric	73
pLAA_1	ambiguous	5
pLAA_10	full_length	814
pLAA_10	chimeric	27
pLAA_10	ambiguous	22
pLAA_2	full_length	1206
pLAA_2	ambiguous	36
pLAA_2	chimeric	17
pLAA_3	full_length	1401
pLAA_3	ambiguous	1
pLAA_3	chimeric	1
pLAA_4	full_length	511
pLAA_4	chimeric	73
pLAA_4	ambiguous	2
pLAA_5	full_length	127
pLAA_5	ambiguous	63
pLAA_5	chimeric	3
pLAA_6	full_length	940
pLAA_6	ambiguous	32
pLAA_6	chimeric	2
pLAA_7	full_length	51
pLAA_8	full_length	502
pLAA_8	chimeric	65
pLAA_9	full_length	974
pLAA_9	chimeric	16
pLAA_9	ambiguous	2
pLAB_1	full_length	165
pLAB_1	chimeric	23
pLAB_1	ambiguous	1
pLAB_10	full_length	183
pLAB_10	chimeric	34
pLAB_10	ambiguous	14
pLAB_2	full_length	657
pLAB_2	ambiguous	67
pLAB_2	chimeric	25
pLAB_3	full_length	198
pLAB_3	chimeric	29
pLAB_3	ambiguous	12
pLAB_4	full_length	78
pLAB_4	ambiguous	15
pLAB_5	full_length	465
pLAB_5	chimeric	37
pLAB_5	ambiguous	2
pLAB_6	full_length	204
pLAB_6	chimeric	1
pLAB_7	full_length	149
pLAB_8	full_length	765
pLAB_8	ambiguous	105
pLAB_9	full_length	798
pLAB_9	ambiguous	103
pLAB_9	chimeric	22
pLAL_1	full_length	398
pLAL_10	full_length	437
pLAL_10	chimeric	50
pLAL_10	ambiguous	3
pLAL_2	full_length	858
pLAL_2	chimeric	67
pLAL_2	ambiguous	2
pLAL_3	full_length	50
pLAL_3	chimeric	36
pLAL_3	ambiguous	4
pLAL_4	full_length	205
pLAL_4	chimeric	22
pLAL_5	full_length	214
pLAL_6	full_length	537
pLAL_6	ambiguous	18
pLAL_6	chimeric	4
pLAL_7	full_length	248
pLAL_7	ambiguous	1
pLAL_7	chimeric	1
pLAL_8	full_length	242
pLAL_8	ambiguous	22
pLAL_8	chimeric	7
pLAL_9	full_length	46
pLAL_9	chimeric	17
pLAL_9	ambiguous	13
pLAS_1	full_length	702
pLAS_1	ambiguous	32
pLAS_1	chimeric	13
pLAS_10	full_length	92
pLAS_2	full_length	458
pLAS_2	chimeric	14
pLAS_3	full_length	469
pLAS_3	ambiguous	27
pLAS_3	chimeric	2
pLAS_4	full_length	281
pLAS_4	chimeric	9
pLAS_4	ambiguous	6
pLAS_5	chimeric	52
pLAS_5	full_length	38
pLAS_5	ambiguous	6
pLAS_6	full_length	234
pLAS_6	chimeric	24
pLAS_6	ambiguous	1
pLAS_7	full_length	1022
pLAS_7	ambiguous	79
pLAS_7	chimeric	4
pLAS_8	full_length	37
pLAS_8	ambiguous	3
pLAS_9	full_length	490
pLAS_9	ambiguous	28
pLAS_9	chimeric	8
pLAp_1	full_length	498
pLAp_1	ambiguous	62
pLAp_1	chimeric	16
pLAp_10	full_length	1101
pLAp_10	chimeric	77
pLAp_10	ambiguous	5
pLAp_2	full_length	149
pLAp_2	ambiguous	27
pLAp_2	chimeric	1
pLAp_3	full_length	112
pLAp_3	chimeric	22
pLAp_3	ambiguous	12
pLAp_4	full_length	571
pLAp_4	ambiguous	48
pLAp_4	chimeric	16
pLAp_5	full_length	236
pLAp_5	ambiguous	55
pLAp_5	chimeric	49
pLAp_6	full_length	337
pLAp_6	ambiguous	15
pLAp_6	chimeric	6
pLAp_7	full_length	123
pLAp_7	chimeric	20
pLAp_7	ambiguous	2
pLAp_8	full_length	46
pLAp_8	chimeric	3
pLAp_9	full_length	341
pLAp_9	chimeric	8
pLBA_1	full_length	1446
pLBA_1	chimeric	12
pLBA_1	ambiguous	3
pLBA_10	full_length	2083
pLBA_10	chimeric	111
pLBA_10	ambiguous	18
pLBA_2	full_length	598
pLBA_2	ambiguous	10
pLBA_2	chimeric	1
pLBA_3	full_length	81
pLBA_3	ambiguous	34
pLBA_4	full_length	74
pLBA_4	chimeric	60
pLBA_5	full_length	648
pLBA_5	chimeric	103
pLBA_5	ambiguous	3
pLBA_6	full_length	135
pLBA_6	chimeric	1
pLBA_7	full_length	276
pLBA_7	chimeric	26
pLBA_7	ambiguous	1
pLBA_8	full_length	524
pLBA_8	chimeric	21
pLBA_8	ambiguous	17
pLBB_1	chimeric	287
pLBB_1	full_length	108
pLBB_1	ambiguous	1
pLBB_10	full_length	97
pLBB_10	ambiguous	4
pLBB_10	chimeric	2
pLBB_2	full_length	193
pLBB_2	ambiguous	8
pLBB_2	chimeric	4
pLBB_3	full_length	89
pLBB_3	ambiguous	1
pLBB_3	chimeric	1
pLBB_4	full_length	200
pLBB_4	chimeric	22
pLBB_4	ambiguous	9
pLBB_5	full_length	36
pLBB_5	ambiguous	17
pLBB_6	cannot_find_barcode	87
pLBB_7	full_length	76
pLBB_7	chimeric	2
pLBB_7	ambiguous	1
pLBB_8	full_length	69
pLBB_8	ambiguous	13
pLBB_8	chimeric	11
pLBB_9	full_length	54
pLBB_9	ambiguous	1
pLBL_1	full_length	172
pLBL_1	chimeric	32
pLBL_1	ambiguous	5
pLBL_10	full_length	56
pLBL_10	chimeric	11
pLBL_2	full_length	57
pLBL_2	chimeric	25
pLBL_3	full_length	26
pLBL_4	full_length	22
pLBL_4	ambiguous	5
pLBL_4	chimeric	1
pLBL_5	ambiguous	12
pLBL_5	full_length	12
pLBL_5	chimeric	3
pLBL_6	full_length	140
pLBL_6	chimeric	40
pLBL_6	ambiguous	14
pLBL_7	full_length	325
pLBL_7	ambiguous	3
